underlyingAsset,symbol,isActive,isFreezed,borrowingEnabled,stableBorrowRateEnabled,variableBorrowRate,stableBorrowRate,liquidityRate,totalLiquidity,lastUpdateTimestamp,aTokenAddress,totalBorrows,id,totalLiquidityUSD,totalBorrowsUSD,interestPerSecond,aEmissionPerSecond,vEmissionPerSecond,sEmissionPerSecond,aIncentivesAPY,vIncentivesAPY,sIncentivesAPY,availableLiquidity,token_name
0x9a71012b13ca4d3d0cdc72a177df3ef03b0e76a3,AMBAL,True,,True,False,0.9742253993189705,0.5671605460496811,1.88898318525e-05,1935.203527474886,1730874297,0xc4195d4060daeac44058ed668aa5efec50d77ff6,547.3524256049258,0x9a71012b13ca4d3d0cdc72a177df3ef03b0e76a30xd05e3e715d945b59290df0ae8ef85c1bdb684744,4313.010005631122,1219.8905462521927,0.00000431301000563361,0,0,0,0,0,0,1387.85110186996,Unknown
0x85955046df4668e1dd369d2de9f3aeb98dd2a369,AMDPI,True,,False,False,0.0,0.0,0.0,18.773191813440494,1722826065,0x81fb82aacb4abe262fc57f06fd4c1d2de347d7b1,0.0,0x85955046df4668e1dd369d2de9f3aeb98dd2a3690xd05e3e715d945b59290df0ae8ef85c1bdb684744,1726.2529850872083,0.0,0.0000017262529850467,0,0,0,0,0,0,18.773191813440494,Unknown
0x172370d5cd63279efa6d502dab29171933a610af,AMCRV,True,,True,False,0.2841497963431892,0.0777040875121263,1.1009113084e-06,20415.755548274967,1732012168,0x3df8f92b7e798820ddcca2ebea7babda2c90c4ad,898.9582917049363,0x172370d5cd63279efa6d502dab29171933a610af0xd05e3e715d945b59290df0ae8ef85c1bdb684744,8451.275447003965,372.1314217640353,0.00000845127544700439,0,0,0,0,0,0,19516.79725657003,Unknown
0x0b3f868e0be5597d5db7feb59e1cadbb0fdda50a,AMSUSHI,True,,False,False,0.0,0.0,0.0,499.7550529233146,1722537795,0x21ec9431b5b55c5339eb1ae7582763087f98fac2,0.0,0x0b3f868e0be5597d5db7feb59e1cadbb0fdda50a0xd05e3e715d945b59290df0ae8ef85c1bdb684744,383.01066477114176,0.0,3.830106647709e-7,0,0,0,0,0,0,499.7550529233146,Unknown
0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39,AMLINK,True,,True,False,0.0926190385679698,0.0178733709764961,1.569198437e-07,8692.405235167746,1732038188,0x0ca2e42e8c21954af73bc9af1213e4e81d6a669a,153.9962328263064,0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad390xd05e3e715d945b59290df0ae8ef85c1bdb684744,126865.68737720737,2247.5756022012947,0.00012686568737721111,0,0,0,0,0,0,8538.40900234144,Unknown
0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.E,True,,True,False,0.0125977472098963,0.0304545339388128,0.0002015261353924,2038.462809445533,1732051102,0x53f7c5869a859f0aec3d334ee8b4cf01e3492f21,164.05479921481864,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab0xb6a86025f0fe1862b372cb0ca18ce3ede02a318f,6301668.838042657,507156.1821746304,0.00630166883808428842,0,0,0,0,0,0,1874.4080102307144,Unknown
0xd586e7f844cea2f87f50152665bcbc2c279d8d70,DAI.E,True,,True,False,0.0544394691224921,0.0520912479580657,0.0050080321294831,3388247.2937013195,1732038815,0x47afa96cdc9fab46904a55a6ad4bf6660b53c38a,1596539.8689495851,0xd586e7f844cea2f87f50152665bcbc2c279d8d700xb6a86025f0fe1862b372cb0ca18ce3ede02a318f,3388182.5442955373,1596509.3590726894,0.00338818254483225011,0,0,0,0,0,0,1791707.4247517344,Unknown
0xc7198437980c041c805a1edcba50c1ce5db95118,USDT.E,True,,True,False,0.0742626553632478,0.0522374303973284,0.0091644141219625,1267778.974052,1732049161,0x532e6537fea298397212f09a61e03311686f548e,807261.651127,0xc7198437980c041c805a1edcba50c1ce5db951180xb6a86025f0fe1862b372cb0ca18ce3ede02a318f,1269097.464185014,808101.2032441722,0.00126931872,0,0,0,0,0,0,460517.3229250001,Unknown
0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.E,True,,True,False,0.0522161228695629,0.0504090992392377,0.0041536597296032,4044448.310684,1732051102,0x46a51127c3ce23fb7ab1de06226147f446e4a857,1646852.872951,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c6640xb6a86025f0fe1862b372cb0ca18ce3ede02a318f,4044278.888744266,1646783.886284152,0.00404383059684,0,0,0,0,0,0,2397595.437733,Unknown
0x63a72806098bd3d9520cc43356dd78afe5d386d9,AAVE.E,True,,False,False,0.0,0.0304545339388128,0.0,2442.280598928303,1731892192,0xd45b7c061016102f9fa220502908f2c0f1add1d7,0.0,0x63a72806098bd3d9520cc43356dd78afe5d386d90xb6a86025f0fe1862b372cb0ca18ce3ede02a318f,391018.949403076,0.0,0.00039101894940302754,0,0,0,0,0,0,2442.280598928303,Unknown
0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.E,True,,True,False,0.0001827801066708,0.0304545339388128,3.22095174e-08,154.33347272,1732044666,0x686bef2417b6dc32c50a3cbfbcc3bb60e1e9a15d,0.18132758,0x50b7545627a5162f82a992c33b87adc75187b2180xb6a86025f0fe1862b372cb0ca18ce3ede02a318f,14232604.621559408,16721.99625680906,0.013832972560056,0,0,0,0,0,0,154.15214514000002,Unknown
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,True,,True,False,0.0054561939487192,0.0512710963343545,3.80687055386e-05,111870.81500222698,1732050119,0xdfe521292ece2a4f44242efbcd66bc594ca9714b,3913.263378623161,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c70xb6a86025f0fe1862b372cb0ca18ce3ede02a318f,3795130.6375399753,132754.42518837744,0.00379513063754455577,0,0,0,0,0,0,107957.55162360382,Unknown
0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,DAI,True,,True,False,0.0562662886466457,0.0793281760497419,0.0328859836446278,17685438.422846314,1722092754,0x82E64f49Ed5EC1bC6e43DAD4FC8Af9bb3A2312EE,13778224.468893075,137-0x8f3cf7ad23cd3cadbd9735aff958023239c6a063-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,17682800.285996776,13776169.17114905,3.288107839776672e-11,,,,,,,3907213.953953238,Unknown
0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39,LINK,True,,True,False,0.0049961223731564,0.09,0.0001283720850902,672963.2887980775,1722092750,0x191c10Aa4AF7C30e871E70C95dB0E4eb77237530,21614.18756006627,137-0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,9226145.554622829,296324.6937737849,1.75994556739248e-12,,,,,,,651349.1012380113,Unknown
0x2791bca1f2de4661ed88a30c99a7a9449aa84174,USDC,True,,True,False,0.0947835480273137,0.1147391774013656,0.057166938915341,27428700.57372,1722092746,0x625E7708f30cA75bfd92586e17077590C60eb4cD,23398106.257211,137-0x2791bca1f2de4661ed88a30c99a7a9449aa84174-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,27428879.40884774,23398258.812863797,0,,,,,,,4030594.316509001,Unknown
0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,WBTC,True,,True,False,0.0031612575088588,0.06,8.99419413358e-05,1770.97130038,1722092750,0x078f358208685046a11C85e8ad32895DED33A249,62.98308374,137-0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,122153249.04539762,4344276.111130953,0,,,,,,,1707.98821664,Unknown
0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,WETH,True,,True,False,0.0184677260000702,0.0695447792593633,0.0039384502835858,26958.556666694694,1722092738,0xe50fA9b3c56FfB159cB0FCA61F5c9D750e8128c8,6763.782945643136,137-0x7ceb23fd6bc0add59e62ac25578270cff1b9f619-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,89189837.24008308,22377336.721236452,1.30299896549051145e-8,,,,,,,20194.77372105156,Unknown
0xc2132d05d31c914a87c6611c10748aeb04b58e8f,USDT,True,,True,False,0.0630042957477775,0.0798464842882905,0.049373790108857,43479386.132817,1722092754,0x6ab707Aca953eDAeFBc4fD23bA73294241490620,37929989.270758,137-0xc2132d05d31c914a87c6611c10748aeb04b58e8f-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,43485054.10559327,37934933.82415934,0,,,,,,,5549396.862058997,Unknown
0xd6df932a45c0f255f85145f286ea0b292b21c90b,AAVE,True,,False,False,0.0,0.09,0.0,69993.72311352803,1722092436,0xf329e36C7bF6E5E86ce2150875a84Ce77f477375,0.0,137-0xd6df932a45c0f255f85145f286ea0b292b21c90b-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,7073791.737578799,0.0,0,,,,,,,69993.72311352803,Unknown
0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,True,,True,False,0.0381158412421491,0.07,0.0174338082431606,59637988.63680001,1722092746,0x6d80113e533a2C0fe82EaBD35f1875DcEA89Ea97,34097282.02680478,137-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,30987898.895681288,17716947.741127763,9.0586066368e-12,,,,,,,25540706.60999523,Unknown
0x172370d5cd63279efa6d502dab29171933a610af,CRV,True,,True,False,0.0773979820215508,0.1970845611551719,0.0119374329882886,188063.2915400584,1722081984,0x513c7E3a9c69cA3e22550eF58AC1C0088e918FFf,44570.00389685513,137-0x172370d5cd63279efa6d502dab29171933a610af-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,49893.191245577495,11824.422033835664,3.1670009749e-12,,,,,,,143493.28764320325,Unknown
0x0b3f868e0be5597d5db7feb59e1cadbb0fdda50a,SUSHI,True,,True,False,0.4166349436361701,0.09,0.1711702134723014,132080.66107744735,1721625013,0xc45A479877e1e9Dfe9FcD4056c699575a1045dAA,68033.87718153247,137-0x0b3f868e0be5597d5db7feb59e1cadbb0fdda50a-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,94305.59200929741,48576.18830761418,1.22215532082e-10,,,,,,,64046.78389591488,Unknown
0x385eeac5cb85a38a9a07a70c73e0a3271cfb54a7,GHST,True,,False,False,0.0011717106935932,0.09,5.7367855746e-06,1524807.8950121526,1721997426,0x8Eb270e296023E9D92081fdF967dDd7878724424,11485.542842415807,137-0x385eeac5cb85a38a9a07a70c73e0a3271cfb54a7-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,1658838.5089837208,12495.12205826416,6.2412823e-15,,,,,,,1513322.3521697368,Unknown
0x9a71012b13ca4d3d0cdc72a177df3ef03b0e76a3,BAL,True,,True,False,0.0848998820005836,0.3048998820005836,0.0086196243307166,183888.5209497402,1721971489,0x8ffDf2DE812095b1D19CB146E4c004587C0A0692,23343.69964167375,137-0x9a71012b13ca4d3d0cdc72a177df3ef03b0e76a3-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,479570.3801142526,60878.98718534034,2.247946928265168e-11,,,,,,,160544.82130806646,Unknown
0x85955046df4668e1dd369d2de9f3aeb98dd2a369,DPI,True,,True,False,0.0866031047041547,0.12,0.0219377859023664,604.702932314457,1721466680,0x724dc807b04555b71ed48a6896b6F41593b8C637,235.90850575154096,137-0x85955046df4668e1dd369d2de9f3aeb98dd2a369-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,55276.15208393996,21564.496788376895,2.00534234335469502e-9,,,,,,,368.7944265629161,Unknown
0xe111178a87a3bff0c8d18decba5798827539ae99,EURS,True,,True,False,0.0513067320528412,0.0789466716963724,0.0262778605958301,2990691.94,1722090615,0x38d693cE1dF5AaDF7bC62595A37D667aD57922e5,1888527.15,137-0xe111178a87a3bff0c8d18decba5798827539ae99-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,3246635.3562252,2050147.303497,0,,,,,,,1102164.79,Unknown
0x4e3decbb3645551b8a19f0ea1678079fcb33fb4c,jEUR,True,,True,False,0.0353709432173881,0.0777208417859529,0.013858378605279,27924.03873782944,1722037354,0x6533afac2E7BCCB20dca161449A13A32D391fb00,13676.27417925939,137-0x4e3decbb3645551b8a19f0ea1678079fcb33fb4c-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,30313.77797301288,14846.689723520409,1.504437907482e-11,,,,,,,14247.76455857005,Unknown
0xe0b52e49357fd4daf2c15e02058dce6bc0057db4,EURA,True,,False,False,0.0814000755880406,0.0964000755880406,0.0523808414200827,127999.87755876768,1721945281,0x8437d7C167dFB82ED4Cb79CD44B7a32A1dd95c77,102967.35771029812,137-0xe0b52e49357fd4daf2c15e02058dce6bc0057db4-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,138954.10708024702,111779.30418314545,5.686359337278e-11,,,,,,,25032.519848469557,Unknown
0xa3fa99a148fa48d14ed51d610c367c61876997f1,miMATIC,True,,True,False,0.0701820594450821,0.1038990033025045,0.0012313803669882,14775.606590453324,1721245934,0xeBe517846d0F36eCEd99C735cbF6131e1fEB775D,5191.256846598307,137-0xa3fa99a148fa48d14ed51d610c367c61876997f1-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,14740.774870989122,5179.019081533272,1.2284771694156e-12,,,,,,,9584.349743855018,Unknown
0x3a58a54c066fdc0f2d55fc9c89f0415c92ebf3c4,stMATIC,True,,False,False,0.0,0.09,0.0,33295603.39037735,1722076494,0xEA1132120ddcDDA2F119e99Fa7A27a0d036F7Ac9,0.0,137-0x3a58a54c066fdc0f2d55fc9c89f0415c92ebf3c4-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,19508569.927170917,0.0,0,,,,,,,33295603.39037735,Unknown
0xfa68fb4628dff1028cfec22b4162fccd0d45efb6,MaticX,True,,True,False,0.0029460033626549,0.0600557504203318,1.18253466552e-05,92815952.14539713,1722090725,0x80cA0d8C38d2e2BcbaB66aA1648Bd1C7160500FE,465707.639626302,137-0xfa68fb4628dff1028cfec22b4162fccd0d45efb6-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,54079799.25801415,271347.4901863945,6.8899107475e-15,,,,,,,92350244.50577082,Unknown
0x03b54a6e9a984069379fae1a4fc4dbae93b3bccd,wstETH,True,,True,False,0.0033130322673797,0.0558130322673797,2.28956181581e-05,6099.6699120607045,1722086461,0xf59036CAEBeA7dC4b86638DFA2E3C97dA9FcCd40,49.59231719102608,137-0x03b54a6e9a984069379fae1a4fc4dbae93b3bccd-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,23688884.33429384,192598.40003554232,8.891967984129072e-11,,,,,,,6050.077594869678,Unknown
0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,USDC,True,,True,False,0.0644514012629145,0.1145780009714727,0.051765020477694,37338255.094052,1722092696,0xA4D94019934D8333Ef880ABFFbF2FDd611C762BD,33320809.39408,137-0x3c499c542cef5e3811e1192ce70d8cc03d5c3359-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,37338498.53947522,33321026.645757247,0,,,,,,,4017445.699972,Unknown
0xd586e7f844cea2f87f50152665bcbc2c279d8d70,DAI.e,True,,True,False,0.0761269148071788,0.0,0.0514597830495548,3458300.1010363447,1722092524,0x82E64f49Ed5EC1bC6e43DAD4FC8Af9bb3A2312EE,3117600.9680301677,43114-0xd586e7f844cea2f87f50152665bcbc2c279d8d70-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,3458540.1762293587,3117817.391889368,5.146335533813586e-11,,,,,,,340699.1330061769,Unknown
0x5947bb275c521040051d82396192181b413227a3,LINK.e,True,,True,False,0.0051267746275184,0.0,0.0001351739215613,158737.1727615628,1722092524,0x191c10Aa4AF7C30e871E70C95dB0E4eb77237530,5231.634050772027,43114-0x5947bb275c521040051d82396192181b413227a3-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,2180250.3057648824,71856.33673833228,1.85661083478e-12,,,,,,,153505.53871079077,Unknown
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,True,,True,False,0.0632435813628902,0.0,0.0497402771463961,82618850.861227,1722092524,0x625E7708f30cA75bfd92586e17077590C60eb4cD,72347694.631794,43114-0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,82620634.6022171,72349256.61852111,0,,,,,,,10271156.229433,Unknown
0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,True,,True,False,0.0075926767239481,0.0,0.0005188386585094,174.65424303,1722092524,0x078f358208685046a11C85e8ad32895DED33A249,14.91854937,43114-0x50b7545627a5162f82a992c33b87adc75187b218-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,12062167.119544296,1030321.5802847836,0,,,,,,,159.73569366,Unknown
0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,True,,True,False,0.0237935891991317,0.0,0.008265752466307,9833.027392403683,1722092725,0xe50fA9b3c56FfB159cB0FCA61F5c9D750e8128c8,4018.74794540954,43114-0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,32559554.051708225,13307055.470000813,2.736992263744997808e-8,,,,,,,5814.279446994143,Unknown
0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,USDt,True,,True,False,0.0574264121323695,0.0,0.0410340084064752,36388255.400383,1722092524,0x6ab707Aca953eDAeFBc4fD23bA73294241490620,28933558.479779,43114-0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,36391894.589805596,28936452.12496256,0,,,,,,,7454696.920604002,Unknown
0x63a72806098bd3d9520cc43356dd78afe5d386d9,AAVE.e,True,,False,False,0.0,0.0,0.0,5203.820272243844,1722092524,0xf329e36C7bF6E5E86ce2150875a84Ce77f477375,0.0,43114-0x63a72806098bd3d9520cc43356dd78afe5d386d9-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,525469.2819225299,0.0,0,,,,,,,5203.820272243844,Unknown
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,True,,True,False,0.0464593994714085,0.0,0.0186614097109218,3655209.06879519,1722092725,0x6d80113e533a2C0fe82EaBD35f1875DcEA89Ea97,1835241.0125701216,43114-0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,107436262.92539851,53942587.75543822,5.48508201195591e-10,,,,,,,1819968.0562250686,Unknown
0x2b2c81e08f1af8835a78bb2a90ae924ace0ea4be,sAVAX,True,,False,False,0.0,0.0,0.0,1445319.6530553333,1722092524,0x513c7E3a9c69cA3e22550eF58AC1C0088e918FFf,0.0,43114-0x2b2c81e08f1af8835a78bb2a90ae924ace0ea4be-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,49229469.72402121,0.0,0,,,,,,,1445319.6530553333,Unknown
0xd24c2ad096400b6fbcd2ad8b24e7acbc21a1da64,FRAX,True,,True,False,0.0613534342304583,0.0,0.0416962400330345,27335.647551493326,1722092524,0xc45A479877e1e9Dfe9FcD4056c699575a1045dAA,23221.811338826825,43114-0xd24c2ad096400b6fbcd2ad8b24e7acbc21a1da64-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,27267.58916971495,23163.99529848221,4.15924276203848e-11,,,,,,,4113.8362126665015,Unknown
0x5c49b268c9841aff1cc3b0a418ff5c3442ee3f3b,MAI,True,,True,False,0.3525237479055764,0.0,0.0087801213368628,10170.239501011964,1722092524,0x8Eb270e296023E9D92081fdF967dDd7878724424,5066.0469873311295,43114-0x5c49b268c9841aff1cc3b0a418ff5c3442ee3f3b-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,10141.773814267792,5051.867527097349,8.75554614373068e-12,,,,,,,5104.192513680834,Unknown
0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,True,,True,False,0.0036407610360487,0.0,6.81692961682e-05,2229.22608589,1722092524,0x8ffDf2DE812095b1D19CB146E4c004587C0A0692,52.1747672,43114-0x152b9d0fdc40c096757f570a51e494bd4b943e50-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,153957310.90617746,3603352.2602804312,0,,,,,,,2177.05131869,Unknown
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,DAI,True,,True,False,0.1765638644954944,0.0,0.1164111163390878,11073201.345526837,1722092661,0x82E64f49Ed5EC1bC6e43DAD4FC8Af9bb3A2312EE,10130589.087060457,42161-0xda10009cbd5d07dd0cecc66161fc93d7c9000da1-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,11073483.269233093,10130847.011858616,1.1641407982701336e-10,,,,,,,942612.2584663797,Unknown
0xf97f4df75117a78c1a5a0dbb814af92458539fb4,LINK,True,,True,False,0.0074869280320483,0.0,0.000288278184122,1938648.829127212,1722092751,0x191c10Aa4AF7C30e871E70C95dB0E4eb77237530,93307.65626827485,42161-0xf97f4df75117a78c1a5a0dbb814af92458539fb4-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,26567301.713824183,1278690.9207301266,3.95057036034e-12,,,,,,,1845341.1728589372,Unknown
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,USDC,True,,True,False,0.1590005116220761,0.0,0.0727458347239859,11133163.554441,1722092661,0x625E7708f30cA75bfd92586e17077590C60eb4cD,10150560.313305,42161-0xff970a61a04b1ca14834a43f5de4533ebddb5cc8-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,11133692.713704742,10151042.769436693,0,,,,,,,982603.2411359996,Unknown
0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,WBTC,True,,True,False,0.0068408936679512,0.0,0.0004211804355859,4174.40458648,1722092742,0x078f358208685046a11C85e8ad32895DED33A249,321.26240321,42161-0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,288213431.3096356,22180921.29349892,0,,,,,,,3853.14218327,Unknown
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,True,,True,False,0.0250614509046042,0.0,0.0177954957742435,112598.37297852548,1722092661,0xe50fA9b3c56FfB159cB0FCA61F5c9D750e8128c8,94062.62121927353,42161-0x82af49447d8a07e3bd95bd0d56f35241523fbab1-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,372790693.2573022,311422526.3327708,5.89173281568e-8,,,,,,,18535.751759251958,Unknown
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT,True,,True,False,0.0644943930381936,0.0,0.0516344368601893,85289233.921714,1722092734,0x6ab707Aca953eDAeFBc4fD23bA73294241490620,76163185.961629,42161-0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,85295965.80094744,76169197.52189694,0,,,,,,,9126047.96008499,Unknown
0xba5ddd1f9d7f570dc94a51479a000e3bce967196,AAVE,True,,False,False,0.0,0.0,0.0,3599.887972724489,1722092661,0xf329e36C7bF6E5E86ce2150875a84Ce77f477375,0.0,42161-0xba5ddd1f9d7f570dc94a51479a000e3bce967196-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,364646.69232035714,0.0,0,,,,,,,3599.887972724489,Unknown
0xd22a58f79e9481d1a88e00c343885a588b34b68b,EURS,True,,True,False,0.0499244265050569,0.0,0.0250336557919746,54537.97,1722092661,0x6d80113e533a2C0fe82EaBD35f1875DcEA89Ea97,33511.1,42161-0xd22a58f79e9481d1a88e00c343885a588b34b68b-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,59204.7840929,36378.644827,0,,,,,,,21026.870000000003,Unknown
0x5979d7b546e38e414f7e9822514be443a4800529,wstETH,True,,True,False,0.0057430160885354,0.0,0.0001583098953606,45874.00883476301,1722092661,0x513c7E3a9c69cA3e22550eF58AC1C0088e918FFf,1487.70151547838,42161-0x5979d7b546e38e414f7e9822514be443a4800529-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,178286795.76402205,5781869.581167383,6.152630510027268e-10,,,,,,,44386.30731928463,Unknown
0x3f56e0c36d275367b8c502090edf38289b3dea0d,MAI,True,,True,False,0.0162094998594056,0.0,6.5686971423e-05,15631.698286079658,1722092661,0xc45A479877e1e9Dfe9FcD4056c699575a1045dAA,1266.8670391951782,42161-0x3f56e0c36d275367b8c502090edf38289b3dea0d-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,15595.11182729014,1263.9018988839307,6.553325760589e-14,,,,,,,14364.83124688448,Unknown
0xec70dcb4a1efa46b8f2d97c310c9c4790ba5ffa8,rETH,True,,True,False,0.0087546815137117,0.0,0.000418807164507,3055.9631765764902,1722092661,0x8Eb270e296023E9D92081fdF967dDd7878724424,171.98990268087584,42161-0xec70dcb4a1efa46b8f2d97c310c9c4790ba5ffa8-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,11251630.931773433,633242.8753689232,1.54198906314121598e-9,,,,,,,2883.9732738956145,Unknown
0x93b346b6bc2548da6a1e7d98e9a421b42541425b,LUSD,True,,True,False,0.0622335626760094,0.0,0.0381343145683574,755585.7942600334,1722092661,0x8ffDf2DE812095b1D19CB146E4c004587C0A0692,578742.0104563646,42161-0x93b346b6bc2548da6a1e7d98e9a421b42541425b-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,751502.4272872616,575614.3497337758,3.79282280095044e-11,,,,,,,176843.7838036688,Unknown
0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,True,,True,False,0.0873116006660258,0.0,0.068609840497772,247960067.185234,1722092696,0x724dc807b04555b71ed48a6896b6F41593b8C637,216497907.446232,42161-0xaf88d065e77c8cc2239327c5edb3a432268e5831-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,247971852.72722733,216508197.5917729,0,,,,,,,31462159.73900202,Unknown
0x17fc002b466eec40dae837fc4be5c67993ddbd6f,FRAX,True,,True,False,0.0637729281817693,0.0,0.0450496951629465,293947.7344464769,1722092661,0x38d693cE1dF5AaDF7bC62595A37D667aD57922e5,259558.7294970726,42161-0x17fc002b466eec40dae837fc4be5c67993ddbd6f-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,293051.0116088198,258766.91444569424,4.49122654994391e-11,,,,,,,34389.004949404305,Unknown
0x912ce59144191c1204e64559fe8253a0e49e6548,ARB,True,,True,False,0.0372204285629939,0.0,0.007124710126695,29346503.592447363,1722092661,0x6533afac2E7BCCB20dca161449A13A32D391fb00,7021861.368907496,42161-0x912ce59144191c1204e64559fe8253a0e49e6548-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,21557941.539011832,5158259.361599446,5.233811966e-12,,,,,,,22324642.223539867,Unknown
0x35751007a407ca6feffe80b3cb397736d2cf4dbe,weETH,True,,True,False,0.023779067276515,0.0,0.0015549711114878,74998.2995400633,1722092663,0x8437d7C167dFB82ED4Cb79CD44B7a32A1dd95c77,8916.948685829631,42161-0x35751007a407ca6feffe80b3cb397736d2cf4dbe-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,259202414.83946007,30817960.49431656,5.37415168979963076e-9,,,,,,,66081.35085423366,Unknown
0x7dff72693f6a4149b17e7c6314655f6a9f7c8b33,GHO,True,,True,False,0.1133758526966434,0.0,0.0867650668291642,398687.1548972054,1722092661,0xeBe517846d0F36eCEd99C735cbF6131e1fEB775D,339011.22370015836,42161-0x7dff72693f6a4149b17e7c6314655f6a9f7c8b33-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,398687.1548972054,339011.22370015836,8.6765067e-11,,,,,,,59675.93119704706,Unknown
